Name,Year,Month,Total,Average,Maximum,Longitude,Latitude,Elevation,Month_help
Lugano,2005,March,3,0.0967741935483871,3,8.96030470692512,46.0042278004735,273,9
Lugano,2005,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2005,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2005,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2005,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2005,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2005,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2005,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2005,November,2,0.0666666666666667,1,8.96030470692512,46.0042278004735,273,5
Lugano,2005,December,45,4.51612903225807,20,8.96030470692512,46.0042278004735,273,6
Lugano,2006,January,72,6.7741935483871,67,8.96030470692512,46.0042278004735,273,7
Lugano,2006,February,0,3.39285714285714,15,8.96030470692512,46.0042278004735,273,8
Lugano,2006,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2006,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2006,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2006,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2006,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2006,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2006,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2006,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2006,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2006,December,0,0,0,8.96030470692512,46.0042278004735,273,6
Lugano,2007,January,0,0,0,8.96030470692512,46.0042278004735,273,7
Lugano,2007,February,0,0,0,8.96030470692512,46.0042278004735,273,8
Lugano,2007,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2007,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2007,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2007,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2007,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2007,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2007,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2007,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2007,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2007,December,0,0,0,8.96030470692512,46.0042278004735,273,6
Lugano,2008,January,12,0.483870967741936,6,8.96030470692512,46.0042278004735,273,7
Lugano,2008,February,0,0,0,8.96030470692512,46.0042278004735,273,8
Lugano,2008,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2008,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2008,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2008,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2008,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2008,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2008,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2008,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2008,November,5,0.333333333333333,5,8.96030470692512,46.0042278004735,273,5
Lugano,2008,December,14,0.741935483870968,10,8.96030470692512,46.0042278004735,273,6
Lugano,2009,January,23,1.12903225806452,20,8.96030470692512,46.0042278004735,273,7
Lugano,2009,February,7,0.785714285714286,7,8.96030470692512,46.0042278004735,273,8
Lugano,2009,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2009,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2009,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2009,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2009,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2009,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2009,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2009,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2009,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2009,December,32,2.32258064516129,27,8.96030470692512,46.0042278004735,273,6
Lugano,2010,January,1,0.032258064516129,1,8.96030470692512,46.0042278004735,273,7
Lugano,2010,February,4,0.142857142857143,4,8.96030470692512,46.0042278004735,273,8
Lugano,2010,March,2,0.0645161290322581,2,8.96030470692512,46.0042278004735,273,9
Lugano,2010,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2010,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2010,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2010,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2010,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2010,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2010,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2010,November,7,0.0666666666666667,2,8.96030470692512,46.0042278004735,273,5
Lugano,2010,December,5,0.645161290322581,6,8.96030470692512,46.0042278004735,273,6
Lugano,2011,January,0,0,0,8.96030470692512,46.0042278004735,273,7
Lugano,2011,February,0,0,0,8.96030470692512,46.0042278004735,273,8
Lugano,2011,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2011,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2011,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2011,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2011,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2011,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2011,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2011,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2011,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2011,December,0,0,0,8.96030470692512,46.0042278004735,273,6
Lugano,2012,January,15,1.19354838709677,15,8.96030470692512,46.0042278004735,273,7
Lugano,2012,February,6,3.79310344827586,12,8.96030470692512,46.0042278004735,273,8
Lugano,2012,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2012,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2012,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2012,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2012,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2012,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2012,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2012,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2012,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2012,December,20,1.70967741935484,19,8.96030470692512,46.0042278004735,273,6
Lugano,2013,January,0,0,0,8.96030470692512,46.0042278004735,273,7
Lugano,2013,February,11,0.392857142857143,5,8.96030470692512,46.0042278004735,273,8
Lugano,2013,March,10,0.580645161290323,10,8.96030470692512,46.0042278004735,273,9
Lugano,2013,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2013,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2013,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2013,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2013,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2013,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2013,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2013,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2013,December,0,0,0,8.96030470692512,46.0042278004735,273,6
Lugano,2014,January,9,0.32258064516129,5,8.96030470692512,46.0042278004735,273,7
Lugano,2014,February,0,0,0,8.96030470692512,46.0042278004735,273,8
Lugano,2014,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2014,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2014,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2014,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2014,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2014,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2014,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2014,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2014,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2014,December,0,0,0,8.96030470692512,46.0042278004735,273,6
Lugano,2015,January,2,0.0645161290322581,2,8.96030470692512,46.0042278004735,273,7
Lugano,2015,February,28,1.46428571428571,15,8.96030470692512,46.0042278004735,273,8
Lugano,2015,March,0,0,0,8.96030470692512,46.0042278004735,273,9
Lugano,2015,April,0,0,0,8.96030470692512,46.0042278004735,273,10
Lugano,2015,May,0,0,0,8.96030470692512,46.0042278004735,273,11
Lugano,2015,June,0,0,0,8.96030470692512,46.0042278004735,273,12
Lugano,2015,July,0,0,0,8.96030470692512,46.0042278004735,273,1
Lugano,2015,August,0,0,0,8.96030470692512,46.0042278004735,273,2
Lugano,2015,September,0,0,0,8.96030470692512,46.0042278004735,273,3
Lugano,2015,October,0,0,0,8.96030470692512,46.0042278004735,273,4
Lugano,2015,November,0,0,0,8.96030470692512,46.0042278004735,273,5
Lugano,2015,December,0,0,0,8.96030470692512,46.0042278004735,273,6
Neuchatel,1970,January,12,3.51612903225806,11,6.95327898263473,47.0000549097262,485,7
Neuchatel,1970,February,36,3.60714285714286,15,6.95327898263473,47.0000549097262,485,8
Neuchatel,1970,March,35,3.25806451612903,18,6.95327898263473,47.0000549097262,485,9
Neuchatel,1970,April,11,0.366666666666667,4,6.95327898263473,47.0000549097262,485,10
Neuchatel,1970,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1970,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1970,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1970,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1970,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1970,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1970,November,0,0,0,6.95327898263473,47.0000549097262,485,5
Neuchatel,1970,December,7,0.225806451612903,4,6.95327898263473,47.0000549097262,485,6
Neuchatel,1971,January,0,1.03225806451613,4,6.95327898263473,47.0000549097262,485,7
Neuchatel,1971,February,2,0.107142857142857,1,6.95327898263473,47.0000549097262,485,8
Neuchatel,1971,March,9,0.838709677419355,6,6.95327898263473,47.0000549097262,485,9
Neuchatel,1971,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1971,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1971,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1971,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1971,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1971,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1971,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1971,November,17,1.83333333333333,12,6.95327898263473,47.0000549097262,485,5
Neuchatel,1971,December,2,0.0645161290322581,2,6.95327898263473,47.0000549097262,485,6
Neuchatel,1972,January,10,0.580645161290323,6,6.95327898263473,47.0000549097262,485,7
Neuchatel,1972,February,2,0.172413793103448,3,6.95327898263473,47.0000549097262,485,8
Neuchatel,1972,March,0,0,0,6.95327898263473,47.0000549097262,485,9
Neuchatel,1972,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1972,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1972,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1972,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1972,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1972,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1972,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1972,November,0,0,0,6.95327898263473,47.0000549097262,485,5
Neuchatel,1972,December,0,0,0,6.95327898263473,47.0000549097262,485,6
Neuchatel,1973,January,2,0.0645161290322581,2,6.95327898263473,47.0000549097262,485,7
Neuchatel,1973,February,24,1.32142857142857,11,6.95327898263473,47.0000549097262,485,8
Neuchatel,1973,March,2,0.0645161290322581,1,6.95327898263473,47.0000549097262,485,9
Neuchatel,1973,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1973,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1973,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1973,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1973,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1973,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1973,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1973,November,8,0.3,5,6.95327898263473,47.0000549097262,485,5
Neuchatel,1973,December,3,0.935483870967742,6,6.95327898263473,47.0000549097262,485,6
Neuchatel,1974,January,2,0.0645161290322581,2,6.95327898263473,47.0000549097262,485,7
Neuchatel,1974,February,13,0.5,8,6.95327898263473,47.0000549097262,485,8
Neuchatel,1974,March,3,0.0967741935483871,3,6.95327898263473,47.0000549097262,485,9
Neuchatel,1974,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1974,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1974,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1974,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1974,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1974,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1974,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1974,November,0,0,0,6.95327898263473,47.0000549097262,485,5
Neuchatel,1974,December,2,0.0645161290322581,2,6.95327898263473,47.0000549097262,485,6
Neuchatel,1975,January,0,0,0,6.95327898263473,47.0000549097262,485,7
Neuchatel,1975,February,0,0,0,6.95327898263473,47.0000549097262,485,8
Neuchatel,1975,March,6,0.225806451612903,3,6.95327898263473,47.0000549097262,485,9
Neuchatel,1975,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1975,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1975,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1975,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1975,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1975,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1975,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1975,November,0,0,0,6.95327898263473,47.0000549097262,485,5
Neuchatel,1975,December,8,2,8,6.95327898263473,47.0000549097262,485,6
Neuchatel,1976,January,4,1.16129032258065,6,6.95327898263473,47.0000549097262,485,7
Neuchatel,1976,February,12,1.6551724137931,9,6.95327898263473,47.0000549097262,485,8
Neuchatel,1976,March,4,0.193548387096774,4,6.95327898263473,47.0000549097262,485,9
Neuchatel,1976,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1976,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1976,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1976,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1976,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1976,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1976,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1976,November,0,0,0,6.95327898263473,47.0000549097262,485,5
Neuchatel,1976,December,15,0.67741935483871,9,6.95327898263473,47.0000549097262,485,6
Neuchatel,1977,January,41,8.16129032258065,27,6.95327898263473,47.0000549097262,485,7
Neuchatel,1977,February,0,0,0,6.95327898263473,47.0000549097262,485,8
Neuchatel,1977,March,1,0.032258064516129,1,6.95327898263473,47.0000549097262,485,9
Neuchatel,1977,April,1,0.0333333333333333,1,6.95327898263473,47.0000549097262,485,10
Neuchatel,1977,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1977,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1977,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1977,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1977,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1977,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1977,November,6,0.2,3,6.95327898263473,47.0000549097262,485,5
Neuchatel,1977,December,0,0,0,6.95327898263473,47.0000549097262,485,6
Neuchatel,1978,January,11,0.419354838709677,6,6.95327898263473,47.0000549097262,485,7
Neuchatel,1978,February,12,0.571428571428571,7,6.95327898263473,47.0000549097262,485,8
Neuchatel,1978,March,6,0.193548387096774,5,6.95327898263473,47.0000549097262,485,9
Neuchatel,1978,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1978,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1978,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1978,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1978,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1978,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1978,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1978,November,4,0.133333333333333,4,6.95327898263473,47.0000549097262,485,5
Neuchatel,1978,December,8,0.483870967741936,3,6.95327898263473,47.0000549097262,485,6
Neuchatel,1979,January,53,5.48387096774194,17,6.95327898263473,47.0000549097262,485,7
Neuchatel,1979,February,1,0.25,6,6.95327898263473,47.0000549097262,485,8
Neuchatel,1979,March,0,0,0,6.95327898263473,47.0000549097262,485,9
Neuchatel,1979,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1979,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1979,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1979,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1979,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1979,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1979,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1979,November,0,0,0,6.95327898263473,47.0000549097262,485,5
Neuchatel,1979,December,3,0.0967741935483871,2,6.95327898263473,47.0000549097262,485,6
Neuchatel,1980,January,16,1.41935483870968,6,6.95327898263473,47.0000549097262,485,7
Neuchatel,1980,February,0,0,0,6.95327898263473,47.0000549097262,485,8
Neuchatel,1980,March,0,0,0,6.95327898263473,47.0000549097262,485,9
Neuchatel,1980,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1980,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1980,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1980,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1980,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1980,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1980,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1980,November,16,0.8,9,6.95327898263473,47.0000549097262,485,5
Neuchatel,1980,December,31,3.12903225806452,24,6.95327898263473,47.0000549097262,485,6
Neuchatel,1981,January,44,6.90322580645161,24,6.95327898263473,47.0000549097262,485,7
Neuchatel,1981,February,13,0.428571428571429,4,6.95327898263473,47.0000549097262,485,8
Neuchatel,1981,March,1,0.161290322580645,4,6.95327898263473,47.0000549097262,485,9
Neuchatel,1981,April,0,0,0,6.95327898263473,47.0000549097262,485,10
Neuchatel,1981,May,0,0,0,6.95327898263473,47.0000549097262,485,11
Neuchatel,1981,June,0,0,0,6.95327898263473,47.0000549097262,485,12
Neuchatel,1981,July,0,0,0,6.95327898263473,47.0000549097262,485,1
Neuchatel,1981,August,0,0,0,6.95327898263473,47.0000549097262,485,2
Neuchatel,1981,September,0,0,0,6.95327898263473,47.0000549097262,485,3
Neuchatel,1981,October,0,0,0,6.95327898263473,47.0000549097262,485,4
Neuchatel,1981,November,1,0.0333333333333333,1,6.95327898263473,47.0000549097262,485,5
